	ncbi_taxon_id	taxon_rank_level	scientific_name	numRunsWhereFound Disease	meanRelAdun Disease	medianRelAdun Disease	SDRelAdun Disease	numRunsWhereFound Health	meanRelAdun Health	medianRelAdun Health	SDRelAdun Health	result	tStat	pValue	pStat
11	454154	species	Paraprevotella clara	67	1.3522030102985074	0.132707	2.4444646320788537	607	1.031309589169687	0.106969	2.074803555036594	FAIL	1.7181692112687288		0.0871418515834097
12	351091	species	Oscillibacter valericigenes	125	0.9739144464	0.541781	1.344636956038434	965	1.2641996828911917	0.686732	1.59788564346483	PASS	-2.7123371493743496		0.007120102516481604
13	46506	species	Bacteroides stercoris	118	2.014031089576271	0.139863	3.792255378425903	951	1.3047921534426918	0.0986065	3.269939354354788	PASS	2.4443701047349227		0.015275605712991589
14	1755610	species	Alistipes sp. MC_19	14	0.0710056357142857	0.01256944	0.1337625739276285	208	0.0724775635288461	0.02330955	0.1484259159504466	FAIL	-0.13969562526672183		0.8890113968213107
15	28446	species	[Clostridium] propionicum	109	0.1737145105504587	0.0525838	0.495858755259956	840	0.1067395627857143	0.04893355	0.1989293687385919	FAIL	1.8321334589486975		0.0684551734181717
16	36847	species	[Clostridium] neopropionicum	100	0.1459814599	0.04328625	0.6042956522528813	816	0.0770550074509804	0.0336449999999999	0.2145249180354519	FAIL	1.5507624455680915		0.12259328842266484
17	328814	species	Alistipes shahii	91	0.2690173514285714	0.11724	0.4160311391329142	842	0.3083843194465558	0.1472425	0.5213492888330583	FAIL	-1.178318178990271		0.23969503808282397
18	40520	species	Blautia obeum	125	1.04907342128	0.589012	1.5835287676860583	982	0.8911690391853362	0.5643925000000001	1.1932067220324172	FAIL	1.317592173153573		0.18903183451441455
19	1465754	species	Alistipes timonensis	107	0.0838235641682242	0.0250177	0.1368377603354079	858	0.1728774097785547	0.0430379	0.6962111358719996	PASS	-4.205939192555512		2.7616296926291373e-05
20	46503	species	Parabacteroides merdae	111	1.1099504745045046	0.477773	1.6050922160478478	885	0.8155643575028249	0.391977	1.1286732033033988	PASS	2.4346638071998656		0.01572999427797524
21	487175	species	Parasutterella excrementihominis	99	0.5084627364646465	0.12454	0.758688569490815	787	0.4163525277623888	0.0703148	0.8453541707202515	FAIL	1.5403423408561479		0.1247212496021597
22	35833	species	Bilophila wadsworthia	81	0.2092570632839505	0.110501	0.2970549074889765	793	0.1877156139142496	0.0825347	0.4170362311731204	FAIL	0.8834905232596587		0.37768553543077854
23	28118	species	Odoribacter splanchnicus	96	0.1801206404166666	0.1205175	0.2383592907169993	851	0.2354336787144536	0.149132	0.2927635247781403	PASS	-2.899706947196367		0.00404270169246183
24	39486	species	Dorea formicigenerans	115	0.154930060573913	0.097641	0.2009805758150193	912	0.1191783808223684	0.07360395	0.1623680736312578	PASS	2.338040487028933		0.02027770269065762
25	536633	species	Blautia glucerasea	119	0.8647046930252101	0.643477	0.9571472487274644	933	0.81774086585209	0.422377	1.488696279077753	FAIL	0.5839792027599093		0.5596397617944504
26	410072	species	Coprococcus comes	106	0.2349658716981131	0.1280735	0.4014508409569754	885	0.1961440552542372	0.100351	0.3613609896018208	FAIL	1.258756237459559		0.20939530640955653
27	69825	species	[Clostridium] indolis	123	0.5137490677235772	0.287628	0.7940302280273758	954	0.5638288637002097	0.2252015	1.1414127459232857	FAIL	-0.7645172465837313		0.4451541464756481
28	291644	species	Bacteroides salyersiae	55	0.2624595023272727	0.0227946	0.5324105632030599	481	0.260626837006237	0.0201532	0.5259331306097247	FAIL	0.04436044471580866		0.9646541226384477
29	246787	species	Bacteroides cellulosilyticus	115	0.4721550979999999	0.0653825	1.285328405847338	908	0.5668528666134363	0.08494705	1.3682902827139238	FAIL	-0.9406718028528043		0.34778865408062964
30	1535	species	[Clostridium] leptum	126	0.3978883687301586	0.1437735	0.7564583391493308	958	0.3648389760542797	0.1626675	1.103685098280823	FAIL	0.5278540943091312		0.5979822134954187
31	562	species	Escherichia coli	55	0.0466825009090909	0.0204019	0.0648430461340194	454	0.0509423779955947	0.02388845	0.0732081319392115	FAIL	-0.8319071451637755		0.4062366497233796
32	301301	species	Roseburia hominis	117	0.4961196164102563	0.225637	1.0609295263705354	939	0.4545115180404685	0.168911	0.7726060541661482	FAIL	0.5194312235280973		0.6039952777206952
33	39496	species	Eubacterium ventriosum	103	0.1657655210679611	0.0660939	0.3747215633260189	861	0.1294404635888501	0.0676376	0.200549665804484	FAIL	1.3041361579103725		0.19367323319645438
34	39484	species	Eubacterium desmolans	116	0.2227459206896551	0.1014945	0.3575816433614492	931	0.2099407517937701	0.0956458	0.3538710178081134	FAIL	0.46140012676781145		0.6449307555243387
35	1515	species	Ruminiclostridium thermocellum	122	0.3078737193442623	0.0784202	0.5510102718543869	944	0.4211087521398305	0.1450505	0.7707105625514837	PASS	-2.505657640395589		0.012758703257941883
36	169435	species	Anaerotruncus colihominis	113	0.3145682230973451	0.149745	0.6519774669232548	929	0.265145387502691	0.137634	0.3719500650238048	FAIL	1.017231145764535		0.31024971909425125
37	876	species	Desulfovibrio desulfuricans	71	0.0356435547887323	0.0186515	0.0454426686643549	629	0.0420421013497615	0.0226891	0.085383979125254	FAIL	-1.588303625449983		0.11301564102388897
38	28026	species	Bifidobacterium pseudocatenulatum	64	0.16056425234375	0.0328453499999999	0.3517176595662414	528	0.2502426276496212	0.0325745999999999	0.9497954951405648	PASS	-2.4805535163149397		0.013368955708086296
39	36835	species	[Clostridium] colinum	66	0.0924406037575757	0.01210705	0.2692042839183398	568	0.077143932806338	0.0144483	0.2232204798667725	FAIL	0.7452214087629478		0.45692211122511717
40	166486	species	Roseburia intestinalis	107	0.2291580281121495	0.065758	0.4622282803736243	850	0.1687537422588235	0.0333799	0.371079451439919	FAIL	1.7184684548191698		0.08711294845617633
41	208479	species	[Clostridium] bolteae	113	0.1276458595575221	0.0527955	0.1938189666528937	864	0.114085485011574	0.0275099	0.7882516171901718	FAIL	0.533185167696024		0.5940066061186747
42	1512	species	[Clostridium] symbiosum	117	0.1304436172649572	0.0653825	0.1526404802267305	928	0.1412820687931034	0.07403625	0.2767176403649062	FAIL	-0.8100593087212701		0.41841295869578066
43	84030	species	[Clostridium] saccharolyticum	117	0.1681524462393162	0.0917323	0.201660495019742	934	0.1712437641327623	0.08454215	0.282297600712508	FAIL	-0.18687412818332724		0.8518871452503937
44	357276	species	Bacteroides dorei	110	0.1070201497818181	0.0546766999999999	0.1750388075894393	889	0.1133873707649043	0.0490009	0.2190594032098983	FAIL	-0.4530777312723827		0.6508526971442834
45	214856	species	Alistipes finegoldii	91	0.2478308363736263	0.0874976	0.4701542985923071	742	0.3019222653638814	0.0615273999999999	0.9939495228611844	FAIL	-1.2453692221131443		0.2136316577766512
46	84032	species	[Clostridium] thermosuccinogenes	67	0.1194218268656716	0.0369569	0.2490866095903245	636	0.13245015631761	0.0482646	0.2881342696423909	FAIL	-0.6599269838656341		0.5098855995777898
47	44749	species	Sporobacter termitidis	115	0.2799794215652173	0.105168	0.3858013925798716	915	0.3839597531803278	0.153003	0.6057979491690695	PASS	-3.2001690423300078		0.0015079012422997283
48	901	species	Desulfovibrio piger	33	0.299083011090909	0.0316773	0.5919921975125542	259	0.3219810106563706	0.126823	0.4822967667341035	FAIL	-0.5080339178895926		0.6119343274174014
49	29348	species	[Clostridium] spiroforme	122	0.568201800737705	0.182117	1.1745522564276054	928	0.3935370685129311	0.1900485	0.7996731778155727	PASS	1.977915640618558		0.04923921407865383
50	52787	species	Anaerofilum pentosovorans	96	0.1017516805208333	0.0206908999999999	0.2506700064714145	800	0.0798104894299999	0.0197714	0.2476029984231276	FAIL	1.1280302795302906		0.2604380037348432
51	626937	species	Christensenella minuta	86	0.1087456541627907	0.02046035	0.2978148774260394	758	0.1816935341741425	0.0417958	0.4398319929467377	PASS	-2.9512779378710294		0.003406040382764001
52	371601	species	Bacteroides xylanisolvens	104	0.0483647549615384	0.0280763	0.0496969718320117	839	0.0441083575971394	0.0237869	0.057038834904081	FAIL	1.0819020570944735		0.2803044073787895
53	291645	species	Bacteroides nordii	97	0.1529988497731959	0.02361	0.379909637671974	724	0.0865900113618784	0.02016985	0.2875446736128778	PASS	2.3089778349263534		0.021886108773132844
54	33039	species	[Ruminococcus] torques	80	0.0525933512499999	0.0196426	0.1021229076668562	621	0.0359137448309178	0.0141972	0.0834534960757216	PASS	2.144689797485073		0.033063616858615925
55	1264	species	Ruminococcus albus	85	0.3939394609411765	0.0779775	1.0000213260667772	778	0.4037886027493573	0.0659561	0.9663410590222874	FAIL	-0.12724537861765506		0.898854217825771
56	1755607	species	Bacteroides sp. MC_16	67	0.0281191788059701	0.0183574	0.0358990871265514	554	0.0219641167382671	0.0131592	0.030346450955825	PASS	2.2448863893255635		0.02574967394762466
57	329854	species	Bacteroides intestinalis	111	0.2308732222522522	0.0329707	0.5369077116525176	900	0.3003870777888889	0.04289595	0.8053799686178928	FAIL	-1.5543787226769703		0.12110069534009689
58	1308	species	Streptococcus thermophilus	117	0.1625217534188034	0.0458658	0.3521022437096287	908	0.2077812478303964	0.04970045	0.6882458737327792	FAIL	-1.4310695740506696		0.15316235275291856
59	39490	species	Eubacterium ramulus	86	0.1249069703488372	0.06663425	0.1627495428389719	771	0.1219451335927366	0.0601013	0.1720516330200733	FAIL	0.23256987377364596		0.8162879807306846
60	839	species	Prevotella ruminicola	102	0.1430097389215686	0.0209564	0.868883075876055	795	0.0879274149433962	0.0173928	0.411587910824244	FAIL	0.8563230752426497		0.392851655769228
61	310300	species	Bacteroides pyogenes	50	0.0723989435999999	0.01704125	0.1256242295230982	412	0.0596424401334951	0.01803085	0.1619754935730061	FAIL	1.2580431339259304		0.2094293145169021
62	61171	species	Holdemania filiformis	100	0.0469747824	0.0293117	0.0590264517602638	808	0.0351111591089108	0.0204959	0.0502522085941152	PASS	2.6299194539750292		0.009129561011985312
63	1303	species	Streptococcus oralis	110	0.1249410759090909	0.0166444	0.4858198879963908	715	0.0934457388531468	0.0148324	0.5748755219995638	FAIL	0.815059104189853		0.4157752036000836
64	39778	species	Veillonella dispar	79	0.4815597783544304	0.0155788	2.8930525535880527	598	0.2168810385685618	0.012872	1.716914147280775	FAIL	1.2255657871319152		0.22176703340784149
65	1547	species	Erysipelatoclostridium ramosum	53	0.0794906067924528	0.0106411	0.2596264806236001	305	0.0638018563442622	0.011032	0.2581298597278154	FAIL	0.7781616078962851		0.4372409568078459
66	122355	species	Pseudomonas psychrophila	53	4.0602321628301885	0.0130395	11.441530457980871	411	2.054478182708029	0.0104644	7.344485765694333	PASS	2.339353263532541		0.020263954351051938
67	288965	species	[Clostridium] clariflavum	94	0.0623020971276595	0.0170755	0.1616618414300842	794	0.0753181147405541	0.0284398	0.1584620172701391	FAIL	-1.0385317966380665		0.30007550664075155
68	228603	species	Prevotella shahii	51	0.1478164747254902	0.0131435	0.271814088824248	381	0.1662514070866141	0.0129054	0.767562694148906	FAIL	-0.6450178889937791		0.519127385040172
69	115979	species	Bacillus nealsonii	82	0.0361223357317073	0.01631495	0.0693879857695688	590	0.0239646605932203	0.01089225	0.0760071819092761	PASS	2.2283760755576245		0.0267391396385223
70	574375	species	Bacillus gaemokensis	57	0.0422860927368421	0.0119303	0.0716161207581624	430	0.0417106569790697	0.01377575	0.0994659243857746	FAIL	0.09811266347910579		0.9219095510479592
71	310298	species	Bacteroides coprocola	84	0.3690723802738095	0.0140041	1.2884452996261329	729	0.8190639385679013	0.0150421	3.032186391334446	PASS	-3.6208756582757236		0.0003217002708792076
72	84026	species	[Clostridium] methylpentosum	99	0.0568655521212121	0.0256016	0.1012074688924297	821	0.0720041544336175	0.0359916	0.1059526074100158	FAIL	-1.9139798733661826		0.05678394692252017
73	84109	species	Slackia exigua	33	0.0541543604848484	0.0233263	0.0834258833150123	240	0.0375229078125	0.01910805	0.0661909838417224	PASS	2.6240082443354704		0.009298857159198584
74	29466	species	Veillonella parvula	78	0.1356221211538461	0.01346475	0.6102126208387425	577	0.1068764905961871	0.0125324	0.7479816581521739	FAIL	0.5888401091068406		0.5564622465500737
75	165179	species	Prevotella copri	104	5.479339413846153	0.03209305	14.15366656559684	862	4.863355470800463	0.03456095	12.535045735454071	FAIL	0.5673942900490855		0.571003503249832
76	37734	species	Enterococcus casseliflavus	47	0.0769614184255319	0.0112871	0.1530474593738671	388	0.0726165858041237	0.01347825	0.3312824540891374	FAIL	0.30453620230627887		0.760853215103692
77	626931	species	Bacteroides oleiciplenus	65	0.0885863138461538	0.0103902	0.2973251868241811	484	0.0871924318512396	0.01104885	0.3611393106086492	FAIL	0.0586902461386934		0.9532426247663035
78	33038	species	[Ruminococcus] gnavus	100	0.2082384085999999	0.0191147	0.9693747644392268	756	0.1206263977645502	0.01411815	0.5813007746803306	FAIL	1.2101477524904038		0.22761188192720544
79	626930	species	Bacteroides fluxus	102	0.1559943434313725	0.06889975	0.2334811106258408	792	0.2051849507070706	0.072683	0.7180944968305547	FAIL	-1.91337500781672		0.05605844644969855
80	729	species	Haemophilus parainfluenzae	88	0.4801541744318181	0.02145185	2.0944138645677226	700	0.2474088425157143	0.0311717	1.558702119930956	FAIL	1.4696407701966676		0.1431147398942564
81	29370	species	[Clostridium] sphenoides	97	0.0752158218556701	0.0320903	0.1255681155589539	718	0.0587158707938718	0.024022	0.141939737660549	FAIL	1.6636679427631251		0.09740151404486369
82	28037	species	Streptococcus mitis	109	0.1823434330275229	0.0251274	0.6965081721052063	787	0.1347594745870394	0.018943	0.9339763255931564	FAIL	0.8401230381928606		0.4015393719774424
83	29375	species	[Clostridium] xylanolyticum	91	0.0626065731868131	0.0219909	0.11427077431755	740	0.0992997293918918	0.02224335	0.2897789448649788	PASS	-3.2198399136127343		0.0013527014639425653
84	78342	species	Bifidobacterium gallicum	78	0.0911239362820513	0.01913695	0.1970778477867991	673	0.1197909676671619	0.0308246	0.406653440929546	FAIL	-1.5887849825382918		0.11281988396759347
85	239935	species	Akkermansia muciniphila	109	1.801944755045872	0.115783	4.835088662166554	882	2.3931236533106577	0.210534	6.684225283349962	FAIL	-1.4944083453907602		0.1361431470628188
86	1559	species	Clostridium tertium	70	0.0622552322	0.01146795	0.1367642218818748	691	0.08046225276411	0.0205931	0.2302025616522457	FAIL	-1.5520432095829855		0.12155346251307442
87	-1	species	Unknown	128	33.312302734375	25.3062	24.07065255517676	990	35.865298696969695	29.0213	22.6249694593964	FAIL	-1.374454765595351		0.17061590999035633
88	328813	species	Alistipes onderdonkii	115	0.6457954883478262	0.122783	1.618426982848526	923	0.5629598721170097	0.170467	1.2400641865185629	FAIL	0.6754773762897358		0.5000893960945207
89	397865	species	Barnesiella viscericola	100	0.7825242263	0.1147907	1.4101537344993786	884	1.0922581429694571	0.253144	2.92442329166994	PASS	-2.394642727294417		0.017047052268529348
90	216816	species	Bifidobacterium longum	105	0.2998681787619047	0.0460947	0.8266572408958005	877	0.3738834403534777	0.0823917	1.012638376238237	FAIL	-1.1193088676670149		0.2640064193434789
91	1685	species	Bifidobacterium breve	93	0.2283535641182796	0.0357034	0.5863725460173135	759	0.2810955293939394	0.0690906	0.68321735816967	FAIL	-1.1335898645102365		0.2580076143337177
92	1680	species	Bifidobacterium adolescentis	94	0.2126339735531914	0.0412084	0.5492363168157315	770	0.2590136691948052	0.06226105	0.6336824952812816	FAIL	-1.065857846608148		0.287479472319258
93	261299	species	Intestinibacter bartlettii	94	0.1679350078723404	0.0370503499999999	0.2787730402134132	768	0.1923971331510416	0.0495665	0.4913724600878045	FAIL	-1.0095934803998559		0.31335269373416597
94	33043	species	Coprococcus eutactus	89	0.2572357799999999	0.0153014	0.5903447512138751	811	0.4993904160665844	0.0660284	1.0722625487119974	PASS	-4.676825408317091		4.052241504299884e-06
95	762210	species	Bifidobacterium saguini	46	0.0557301056521739	0.01026798	0.1023556558286873	467	0.0493961299999999	0.0161372	0.0866382361258358	FAIL	0.8101385486811693		0.41871763726107103
96	187327	species	Acidaminococcus intestini	102	0.404171220490196	0.1445145	0.7610640983229148	738	0.5506523172547426	0.147662	1.0093305640121064	PASS	-2.3719148087075173		0.018361948367975195
97	40519	species	Ruminococcus callidus	70	0.1717374017999999	0.01405655	0.2919689717702301	733	0.2122367227830832	0.0553776	0.3529836848742128	FAIL	-1.7378737845453736		0.08338670985280133
98	40518	species	Ruminococcus bromii	97	0.1485689410309278	0.0374637	0.3891873834651575	811	0.3160934846276202	0.0560096	1.250066917763435	PASS	-3.813392690908573		0.00014697864277454065
99	39497	species	Eubacterium xylanophilum	88	0.1951476783636363	0.1020895	0.3887850592427924	729	0.1950592555061728	0.0753883	0.3184846141870974	FAIL	0.0029858572283214735		0.9976203126196
100	105841	species	Anaerostipes caccae	85	0.030613622	0.0141866	0.0430950083617453	626	0.0309196525319488	0.0144889	0.050948133816283	FAIL	-0.08929335048341017		0.928916708371895
101	143393	species	[Eubacterium] sulci	80	0.13257448845	0.02388635	0.4915959911507797	612	0.0481365121617647	0.0148454	0.1148745496310549	PASS	2.346446096461772		0.019984997654739513
102	645466	species	Anaerostipes butyraticus	90	0.0288784734444444	0.01427315	0.0371890131331981	649	0.0304155541910631	0.0153957	0.0489195023608768	FAIL	-0.5101495407565724		0.6103447857491437
103	341225	species	[Clostridium] saccharogumia	100	0.041102489	0.01475355	0.0755587636969484	764	0.0327978455235602	0.01358045	0.0601433898516248	FAIL	1.4463100511105793		0.1495121046998918
104	33035	species	Blautia producta	104	0.0893443210576923	0.0485142999999999	0.1166106523279858	773	0.0861332518499353	0.0374634	0.1903339296135146	FAIL	0.32371916572219017		0.7463496335492443
105	47678	species	Bacteroides caccae	117	0.6869620982051282	0.100491	1.5246020268270648	944	0.8213873729766948	0.1767285	2.718271764804779	FAIL	-1.010981621440094		0.3126804360003397
106	1161942	species	Ruminococcus champanellensis	64	0.17240336328125	0.0207066	0.440744458716179	664	0.4300748071521085	0.02823685	1.3492589134131807	PASS	-5.323305207178437		1.3287201505654504e-07
107	39491	species	[Eubacterium] rectale	97	0.0633328070103092	0.0191086	0.1727693864444622	777	0.0789931542522522	0.0175562	0.2148664032399918	FAIL	-1.1302272279935615		0.2593767974061614
108	356829	species	Bifidobacterium tsurumiense	40	0.02867406825	0.0104814	0.0550002262635808	450	0.0257092800311111	0.01063715	0.0554503680242344	FAIL	0.6930063927775051		0.4889718968315835
109	1755629	species	Victivallis sp. MC_44	27	0.0508496335555555	0.0246196	0.0941544585161062	373	0.0952301720294906	0.0324369	0.2445862592050931	PASS	-4.673129437679652		3.6468518222093663e-06
110	35785	species	Clostridium maximum	82	0.0242425929268292	0.01390715	0.0389255815381186	667	0.0232742073013493	0.0118671	0.0528177749929434	FAIL	0.3052161937616296		0.7604209668710475
111	1532	species	Blautia coccoides	80	0.0532542869999999	0.01236895	0.1114453792386398	629	0.0520849589825119	0.014077	0.138753914428498	FAIL	0.1308043205300634		0.8960267876345491
112	1265	species	Ruminococcus flavefaciens	86	0.1855170365116278	0.02199525	0.4937529254144282	753	0.1668639786454183	0.025355	0.3968173113552978	FAIL	0.49674432474778113		0.6198634057977632
113	29355	species	[Clostridium] cellobioparum	38	0.02947535	0.0151864999999999	0.0439095303434128	390	0.0366325735	0.01601925	0.0663671546306469	FAIL	-1.953430796372463		0.05164978690950267
114	294	species	Pseudomonas fluorescens	38	0.1963533295	0.0113869249999999	0.5286376391284064	287	0.1383007336829268	0.0102354	0.8161676192786232	FAIL	1.3093694855946887		0.19134130874286068
115	84112	species	Eggerthella lenta	76	0.0347086439473684	0.01131725	0.0695281203453442	523	0.0263288018546845	0.0104745	0.0476555753510571	FAIL	1.6024234365144592		0.11055509352001949
116	46228	species	Ruminococcus lactaris	73	0.0807175296986301	0.0170678	0.1475235774092817	680	0.0754214830147058	0.0299191	0.1560895774837704	FAIL	0.4587260595991296		0.6468340314414143
117	1510	species	[Clostridium] stercorarium	38	0.1215647328421052	0.0112538	0.2886898810213074	455	0.1950787122285714	0.0264915	0.5010085836225956	PASS	-2.9431735318190424		0.003457972332449399
118	28130	species	Prevotella disiens	29	0.0580677798620689	0.0124039	0.1083394801187764	201	0.0660369813980099	0.0126622	0.3042773250413096	FAIL	-0.7015378723523581		0.48320302623462996
119	847	species	Oxalobacter formigenes	24	0.0190530870833333	0.01338975	0.01444225982243	310	0.0189775116064516	0.0116617499999999	0.0211056401188421	FAIL	0.06320097343994903		0.9496475747312216
120	817	species	Bacteroides fragilis	99	0.9487578105050506	0.02741	2.6484644547689227	763	0.4634140493853211	0.0312989	1.6081081117684064	PASS	2.452266977651076		0.01502788507616247
121	39492	species	[Eubacterium] siraeum	88	1.0496398023863636	0.173442	2.906566694514186	833	0.6890100199039616	0.105186	1.563096105873066	FAIL	1.6688919402028974		0.09668890422917249
122	1630	species	Kandleria vitulina	28	0.8533386499285714	0.07559805	1.574483937194919	206	0.7297296296553399	0.1016957	1.598511514445334	FAIL	1.008441209819972		0.3142493481574645
123	387661	species	Parabacteroides johnsonii	67	0.2091119676119403	0.0124039	0.479840221002917	551	0.2504201511542649	0.013508	0.608729510049834	FAIL	-1.0696792742622887		0.2856999423601655
124	1735	species	Holdemanella biformis	42	0.8794005742857143	0.216316	1.7449503385681735	448	0.4592028560044643	0.1295475	0.989921262405146	PASS	3.232193046654836		0.0014329001792867959
125	384638	species	[Bacteroides] pectinophilus	13	0.2841513827692308	0.0131435	0.610965288599859	123	0.2652061446341464	0.0511231	0.5522922408817655	FAIL	0.40345854372311624		0.686985361201349
126	2173	species	Methanobrevibacter smithii	29	0.0890959875862069	0.0366377	0.13099614543881	318	0.0861771586163522	0.0452535	0.1573610364106579	FAIL	0.2794561120864117		0.7801121810832834
127	28123	species	Porphyromonas asaccharolytica	32	0.0473958559375	0.01107585	0.0951859653817047	238	0.0350763378361344	0.01119495	0.1245386418076688	FAIL	1.5991065348894722		0.11091834897466094
128	281920	species	Porphyromonas uenonis	39	0.0598980817948717	0.0191086	0.0958205738334888	263	0.0366346910038022	0.0119218	0.090942261522009	PASS	3.1428922949799984		0.0018881612025460706
129	1506	species	Clostridium sp.	29	0.013228228275862	0.0101115	0.0112921809469353	309	0.0394401128478964	0.0109176	0.132010905517432	PASS	-7.210328308648576		8.789892596632805e-13
130	28128	species	Prevotella corporis	47	0.9037986729787236	0.0297548	3.6308160733594943	371	0.1892088721805929	0.0239612	0.630329699011869	PASS	2.6930729791668666		0.007717753129822569
131	2741	species	Peptococcus niger	29	0.1233388312413793	0.0221178	0.2577170869805437	263	0.0362816752471482	0.0165481	0.0931694902485595	PASS	4.591295504242841		7.913850863732941e-06
132	39950	species	Dialister pneumosintes	29	0.0703584048275862	0.0120685	0.1552227787167545	232	0.0353779931034482	0.0186327	0.0516999007106279	PASS	3.0670049552711065		0.0024731229004668165
133	28127	species	Prevotella buccalis	70	0.3285501201428571	0.03140695	1.5234205348137138	581	0.1094396820481927	0.0223634	0.4270345090360572	FAIL	1.961673113889326		0.05125370468889492
134	89153	species	[Clostridium] hylemonae	27	0.0302957104814814	0.0103945	0.0544236960629804	298	0.0331799333322147	0.01121075	0.0692469859262959	FAIL	-0.6581496025787335		0.51099044170999
135	28111	species	Bacteroides eggerthii	90	0.2560981777777777	0.01182845	0.8848872852321333	753	0.5341959089774236	0.0176499	1.628516542855882	PASS	-3.5685858035953575		0.00040403749980941537
136	43131	species	Tissierella praeacuta	53	0.0973568273584905	0.011755	0.2022205836834425	338	0.0969273535443787	0.0171701	0.3895631480029235	FAIL	0.023760993080770274		0.9810548707794369
137	1267	species	Clostridium ventriculi	56	0.0710382582142857	0.0128487	0.1674647292781819	511	0.0601356324148728	0.0180042	0.1436699808081717	FAIL	0.8512943866098045		0.3955078085730759
138	270498	species	Catabacter hongkongensis	29	0.0174403097586206	0.0138485	0.0146480749552248	322	0.0191530786024844	0.01258375	0.0244483837185187	FAIL	-1.366361500220982		0.17270820940138945
139	39483	species	Faecalitalea cylindroides	26	0.0549948561538461	0.01614065	0.0965357746196993	199	0.0759542000050251	0.0118235	0.4537062399871635	FAIL	-1.4907847827219234		0.1362515191728028
140	502558	species	Eggerthella sp. YY7918	56	0.0370978235714285	0.0143723499999999	0.0796562287541284	376	0.0359661625265957	0.01721395	0.090619295178784	FAIL	0.17970023979146815		0.8575294326574495
141	386414	species	Prevotella timonensis	57	0.0926238538596491	0.0205402	0.2264097385279545	384	0.093659927921875	0.0141351499999999	0.3979116870704364	FAIL	-0.05269547879430701		0.9580031928011712
142	309120	species	Dialister micraerophilus	52	0.1111838803846154	0.0140261999999999	0.3357837714400192	396	0.1468006001161616	0.01372025	0.4836591591958022	FAIL	-1.2851823999963605		0.19970856819776006
143	151276	species	Bacteroides coprosuis	70	0.0213275147142857	0.01487445	0.0206536681087644	567	0.0165725966455026	0.0101885	0.0402937524463957	PASS	2.564776795547442		0.010675540264696219
144	1681	species	Bifidobacterium bifidum	31	0.0891693299354838	0.0181909	0.1672334444576936	182	0.0484557336813186	0.016422	0.085412272016623	PASS	3.2806975482541603		0.0012212736309097753
145	29524	species	Porphyromonas circumdentaria	21	0.0803401471428571	0.0222618	0.206844928406179	213	0.0578788151032863	0.0122903	0.248914180594127	FAIL	1.3615350539002586		0.17449654611811707
146	29347	species	[Clostridium] scindens	37	0.0514172299999999	0.0179186	0.0808635605221879	205	0.0316305438536585	0.0100376	0.0634852923101038	PASS	3.2233817019381954		0.001459942375705145
147	1260	species	Finegoldia magna	65	0.3276326398461538	0.0169556	1.85507466448627	500	0.1421491150119999	0.0143599	0.7203852460237227	FAIL	1.357183116814201		0.17629427150152385
