	ncbi_taxon_id	taxon_rank_level	scientific_name	numRunsWhereFound Disease	meanRelAdun Disease	medianRelAdun Disease	SDRelAdun Disease	numRunsWhereFound Health	meanRelAdun Health	medianRelAdun Health	SDRelAdun Health	result	tStat	pValue	pStat
22	1506577	genus	Tyzzerella	66	0.0924406037575757	0.01210705	0.2692042839183398	568	0.077143932806338	0.0144483	0.2232204798667725	FAIL	0.7452214087629478		0.45692211122511717
23	286	genus	Pseudomonas	96	4.1738516253125	0.0204587499999999	12.893084240831689	730	2.726190697841096	0.0210165	9.02595408325766	FAIL	1.4909129784946702		0.13746733803828562
24	1301	genus	Streptococcus	127	0.4826192220472441	0.100344	1.4827092972617857	972	0.4451649962757201	0.09745025	1.875037638584323	FAIL	0.31405367126605255		0.7537184580431482
25	1505663	genus	Erysipelatoclostridium	123	0.6483368275609757	0.299914	1.2171141227437683	968	0.4444677575309917	0.2290444999999999	0.8472278538546009	PASS	2.2249224150455595		0.027139350847569094
26	44748	genus	Sporobacter	115	0.2799794215652173	0.105168	0.3858013925798716	915	0.3839597531803278	0.153003	0.6057979491690695	PASS	-3.2001690423300078		0.0015079012422997283
27	990721	genus	Christensenella	86	0.1087456541627907	0.02046035	0.2978148774260394	758	0.1816935341741425	0.0417958	0.4398319929467377	PASS	-2.9512779378710294		0.003406040382764001
28	1485	genus	Clostridium	124	0.2225628070967742	0.08483365	0.3840940810910123	976	0.3487874683913934	0.126053	0.7253721885689655	PASS	-3.7008859122765574		0.0002450631771971508
29	52784	genus	Anaerofilum	96	0.1018772346875	0.0206908999999999	0.250918733225591	802	0.08000751721197	0.0198059	0.2474128086297781	FAIL	1.123471330590985		0.2623652596022121
30	1263	genus	Ruminococcus	124	0.7592256530645162	0.3270865	1.1463171291974923	974	1.227472280359343	0.495959	2.120995292902795	PASS	-4.63043283452812		4.981886594397381e-06
31	1386	genus	Bacillus	125	0.17122137648	0.0538068	0.4829450116891901	947	0.1495969859028511	0.0416878	0.7638457150660996	FAIL	0.5306903327002065		0.5959904812593348
32	61170	genus	Holdemania	100	0.0469747824	0.0293117	0.0590264517602638	808	0.0351111591089108	0.0204959	0.0502522085941152	PASS	2.6299194539750292		0.009129561011985312
33	29465	genus	Veillonella	99	0.4981534653535354	0.0209358	2.821426388106358	759	0.2615969618181818	0.0185951	1.948051961678732	FAIL	1.1142352558307036		0.2664412397115237
34	84108	genus	Slackia	48	0.0451125305416666	0.0191033499999999	0.0724005594388961	390	0.0334559255	0.01474835	0.0599398095908602	PASS	2.111826233710324		0.035814173228259985
35	724	genus	Haemophilus	89	0.4871680128089887	0.0224409	2.0917562623606787	708	0.2578219853121469	0.0328409499999999	1.5778954720424758	FAIL	1.4486345635841336		0.14888496596910017
36	239934	genus	Akkermansia	109	1.8019823697247708	0.115783	4.835186854961163	882	2.3931295376643997	0.210534	6.684225162059411	FAIL	-1.4943040277670705		0.13617040412658432
37	1350	genus	Enterococcus	70	0.1035080177142857	0.01228105	0.245295870611693	517	0.1209829639477756	0.0170903	0.6039238094549847	FAIL	-0.7240831373262143		0.46931285996115146
38	-1	genus	Unknown	128	33.530731328125	25.3697	24.175342353390405	990	36.15232128282829	29.24825	22.72819826510872	FAIL	-1.4052398969475521		0.1612765512482951
39	397864	genus	Barnesiella	100	0.7825242263	0.1147907	1.4101537344993786	884	1.0922581429694571	0.253144	2.92442329166994	PASS	-2.394642727294417		0.017047052268529348
40	1505657	genus	Intestinibacter	94	0.1679350078723404	0.0370503499999999	0.2787730402134132	768	0.1923971331510416	0.0495665	0.4913724600878045	FAIL	-1.0095934803998559		0.31335269373416597
41	904	genus	Acidaminococcus	105	0.3968461362857142	0.131331	0.7552356361119582	764	0.5934134315366492	0.196326	1.0433398224941588	PASS	-3.1816020462183525		0.0016216816314885611
42	207244	genus	Anaerostipes	104	0.0502953006730769	0.02213565	0.0711878393658403	747	0.0523684961780455	0.0234412	0.0931548941496712	FAIL	-0.35981406365873747		0.7192558636528377
43	172900	genus	Victivallis	27	0.0508496335555555	0.0246196	0.0941544585161062	373	0.0952301720294906	0.0324369	0.2445862592050931	PASS	-4.673129437679652		3.6468518222093663e-06
44	1279	genus	Staphylococcus	76	0.1789879397368421	0.01472965	0.8598596618673867	527	0.1358004072201138	0.0109154	0.982576110664419	FAIL	0.6348821213013228		0.5260683398982258
45	84111	genus	Eggerthella	102	0.0462287640196078	0.01973115	0.0842461626084095	693	0.0393841937806637	0.0168833	0.0811703118449863	FAIL	1.0500051796205463		0.2947879261712781
46	117563	genus	Granulicatella	39	0.0467722956410256	0.0111857	0.0915842482339647	331	0.1413340338247734	0.0124995	0.389618289079746	PASS	-7.6243189532439		4.884257742698681e-14
47	846	genus	Oxalobacter	24	0.0190530870833333	0.01338975	0.01444225982243	311	0.0190257431768488	0.0116435	0.0212418098171092	FAIL	0.022833598189812333		0.9817977512174603
48	41273	genus	Tissierella	57	0.1008252901754385	0.0128008	0.2208572871726453	391	0.0963109287928388	0.0159659	0.4011470736968981	FAIL	0.23305034785333784		0.8158474935614198
49	1279388	genus	Kandleria	28	0.8533386499285714	0.07559805	1.574483937194919	206	0.7297296296553399	0.1016957	1.598511514445334	FAIL	1.008441209819972		0.3142493481574645
50	1573535	genus	Holdemanella	42	0.8794005742857143	0.216316	1.7449503385681735	448	0.4592028560044643	0.1295475	0.989921262405146	PASS	3.232193046654836		0.0014329001792867959
51	836	genus	Porphyromonas	83	0.2059479522409638	0.0274801	0.6204664818470635	654	0.1261661385443425	0.01987275	0.5101546439210781	FAIL	1.6875850354197353		0.09289210955723361
52	2172	genus	Methanobrevibacter	30	0.0984041996666666	0.03784705	0.1389448856044819	334	0.1005983826047904	0.0502983	0.197817349011909	FAIL	-0.19182229522066474		0.848010940957544
53	2740	genus	Peptococcus	29	0.1233388312413793	0.0221178	0.2577170869805437	263	0.0362816752471482	0.0165481	0.0931694902485595	PASS	4.591295504242841		7.913850863732941e-06
54	1716	genus	Corynebacterium	101	0.3827862362376237	0.0209358	1.2134374898405924	760	0.3142035012499999	0.02261745	1.7024327762916027	FAIL	0.6886855071415591		0.4915588239033989
55	270497	genus	Catabacter	29	0.0174403097586206	0.0138485	0.0146480749552248	322	0.0191530786024844	0.01258375	0.0244483837185187	FAIL	-1.366361500220982		0.17270820940138945
56	1573534	genus	Faecalitalea	26	0.0549948561538461	0.01614065	0.0965357746196993	199	0.0759542000050251	0.0118235	0.4537062399871635	FAIL	-1.4907847827219234		0.1362515191728028
57	1578	genus	Lactobacillus	110	0.426462255	0.0249223	2.113104772912141	891	0.3376657930751963	0.0253727	1.7791217612312755	FAIL	0.5503927967621313		0.5825976982523027
58	150022	genus	Finegoldia	65	0.3276326398461538	0.0169556	1.85507466448627	500	0.1421491150119999	0.0143599	0.7203852460237227	FAIL	1.357183116814201		0.17629427150152385
59	165779	genus	Anaerococcus	69	0.2488288252173912	0.0224709	1.0162337256796252	496	0.125465312733871	0.01735135	0.5585827875842826	FAIL	1.6314555600481817		0.10434804542988178
60	162289	genus	Peptoniphilus	78	0.3502261134615385	0.0246322	1.4773592681553749	585	0.1908177798632478	0.0194431	0.8264058431486074	FAIL	1.4491156548482518		0.14884742115983035
61	544	genus	Citrobacter	21	0.064872359047619	0.0425599	0.0847527456401454	140	0.0325336803857142	0.01046975	0.0533718835699362	PASS	5.096851876523772		7.755358313049484e-07
62	52225	genus	Mitsuokella	23	0.0980965367826087	0.0115325	0.1328479118131664	168	0.2215217141666666	0.01202735	1.1331389263938405	PASS	-3.8691104798167433		0.00011371550270856521
63	40544	genus	Sutterella	60	0.2237015118	0.05877305	0.3497213913289935	520	0.2697253940846154	0.07374915	0.544244767532272	FAIL	-1.5660778697284148		0.11830387954171284
64	2316	genus	Methanosphaera	14	0.0381996471428571	0.0143512	0.0476082111942363	169	0.0330603637278106	0.0117767	0.0700237988047796	FAIL	1.3018710456143054		0.1939305105309059
65	1291539	genus	Candidatus Methanomethylophilus	6	0.0701303166666666	0.01666505	0.1323520134515439	29	0.220710184137931	0.111617	0.2905523188459054	PASS	-12.137614498890837		8.997458634032625e-30
66	1080709	genus	Methanomassiliicoccus	2	0.025266	0.025266	0.0147641067484626	20	0.033766124	0.01896945	0.0404444395325827	PASS	-5.5611479147208325		3.88106779482943e-08
67	85413	genus	Bosea	4	0.08447268	0.0880703	0.0850201538478275	21	0.0514067795238095	0.0128474	0.0954121393077496	PASS	4.929264277445386		1.4874507858750202e-06
68	204037	genus	Dickeya	7	0.0285640585714285	0.0244591	0.0154559027690614	87	0.0523638967816092	0.0179147	0.2863798639347931	PASS	-3.0655763264987193		0.002212790911433818
69	574697	genus	Butyricimonas	9	0.1653868388888889	0.118775	0.181029779197201	107	0.1981318223364486	0.138192	0.2500200951285704	PASS	-2.2112411751842567		0.027790287992746014
70	869806	genus	Marivirga	6	0.05095822	0.03089195	0.0522770272074761	64	0.04753879115625	0.0138012	0.0938193761274642	FAIL	0.7485177127755938		0.45461614000610473
71	456492	genus	Saccharibacillus	2	0.01612996	0.01612996	0.0182738171147464	17	0.0830115735294117	0.0126863	0.1608510524131896	PASS	-14.811487313781917		1.5253547127625863e-46
72	270	genus	Thermus	5	0.05199684	0.0593366	0.0362276248401409	36	0.0230329838888888	0.01451405	0.0222530567629491	PASS	10.69270222696054		1.6083263829603772e-21
